Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2004, Numar, 197
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2005, Numar, 203
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2006, Numar, 261
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2007, Numar, 246
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2008, Numar, 241
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2009, Numar, 248
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2010, Numar, 240
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2011, Numar, 337
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2012, Numar, 331
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2013, Numar, 273
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2014, Numar, 201
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2015, Numar, 201
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2016, Numar, 194
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-EST, Anul 2017, Numar, 241
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 1997, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 1998, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 1999, Numar, 57
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2000, Numar, 46
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2001, Numar, 55
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2002, Numar, 75
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2003, Numar, 35
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2004, Numar, 23
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2005, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2006, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2007, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2013, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2014, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2015, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2016, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Braila, Anul 2017, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 1997, Numar, 45
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 1998, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 1999, Numar, 60
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2000, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2001, Numar, 67
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2002, Numar, 77
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2003, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2004, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2005, Numar, 4
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2006, Numar, 4
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2007, Numar, 4
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2009, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2010, Numar, 3
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2011, Numar, 3
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2012, Numar, 3
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2013, Numar, 3
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2014, Numar, 3
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2015, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2016, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Buzau, Anul 2017, Numar, 4
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 1997, Numar, 152
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 1998, Numar, 159
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 1999, Numar, 129
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2000, Numar, 238
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2001, Numar, 285
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2002, Numar, 344
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2003, Numar, 162
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2004, Numar, 116
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2005, Numar, 120
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2006, Numar, 181
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2007, Numar, 177
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2008, Numar, 175
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2009, Numar, 179
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2010, Numar, 169
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2011, Numar, 267
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2012, Numar, 259
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2013, Numar, 192
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2014, Numar, 112
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2015, Numar, 113
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2016, Numar, 94
Cabinete medicale de medicina generala, Proprietate privata, Constanta, Anul 2017, Numar, 144
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 1997, Numar, 88
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 1998, Numar, 110
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 1999, Numar, 110
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2000, Numar, 92
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2001, Numar, 115
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2002, Numar, 121
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2003, Numar, 41
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2004, Numar, 41
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2005, Numar, 58
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2006, Numar, 49
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2007, Numar, 47
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2008, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2009, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2010, Numar, 55
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2011, Numar, 55
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2012, Numar, 55
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2013, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2014, Numar, 60
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2015, Numar, 61
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2016, Numar, 72
Cabinete medicale de medicina generala, Proprietate privata, Galati, Anul 2017, Numar, 73
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 1997, Numar, 36
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 1998, Numar, 36
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 1999, Numar, 61
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2000, Numar, 54
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2001, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2002, Numar, 61
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2003, Numar, 22
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2004, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2007, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2008, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2009, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2012, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2013, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Tulcea, Anul 2014, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 1997, Numar, 43
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 1998, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 1999, Numar, 50
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2000, Numar, 56
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2001, Numar, 54
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2002, Numar, 62
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2003, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2004, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2005, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2006, Numar, 8
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2007, Numar, 8
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2008, Numar, 8
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2009, Numar, 9
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2010, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2011, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2012, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2013, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2014, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2015, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2016, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Vrancea, Anul 2017, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 1997, Numar, 1157
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 1998, Numar, 999
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 1999, Numar, 962
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2000, Numar, 1278
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2001, Numar, 1232
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2002, Numar, 1495
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2003, Numar, 617
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2004, Numar, 337
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2005, Numar, 118
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2006, Numar, 172
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2007, Numar, 158
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2008, Numar, 169
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2009, Numar, 172
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2010, Numar, 175
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2011, Numar, 176
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2012, Numar, 183
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2013, Numar, 204
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2014, Numar, 205
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2015, Numar, 204
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2016, Numar, 196
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA TREI, Anul 2017, Numar, 176
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 1997, Numar, 319
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 1998, Numar, 331
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 1999, Numar, 397
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2000, Numar, 425
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2001, Numar, 465
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2002, Numar, 495
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2003, Numar, 177
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2004, Numar, 167
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2005, Numar, 110
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2006, Numar, 163
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2007, Numar, 147
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2008, Numar, 159
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2009, Numar, 161
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2010, Numar, 162
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2011, Numar, 166
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2012, Numar, 168
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2013, Numar, 190
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2014, Numar, 189
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2015, Numar, 189
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2016, Numar, 182
Cabinete medicale de medicina generala, Proprietate privata, Regiunea SUD-MUNTENIA, Anul 2017, Numar, 162
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 1997, Numar, 65
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 1998, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 1999, Numar, 80
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2000, Numar, 82
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2001, Numar, 99
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2002, Numar, 111
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2003, Numar, 41
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2004, Numar, 41
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2005, Numar, 50
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2006, Numar, 45
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2007, Numar, 46
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2008, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2009, Numar, 59
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2010, Numar, 61
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2011, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2012, Numar, 64
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2013, Numar, 82
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2014, Numar, 82
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2015, Numar, 85
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2016, Numar, 86
Cabinete medicale de medicina generala, Proprietate privata, Arges, Anul 2017, Numar, 69
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 1997, Numar, 24
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 1998, Numar, 28
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 1999, Numar, 34
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2000, Numar, 50
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2001, Numar, 47
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2002, Numar, 54
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2003, Numar, 26
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2004, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2005, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2006, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2007, Numar, 20
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2008, Numar, 20
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2009, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2010, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2011, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2012, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2013, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2014, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2015, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2016, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Calarasi, Anul 2017, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 1997, Numar, 49
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 1998, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 1999, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2000, Numar, 52
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2001, Numar, 67
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2002, Numar, 71
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2003, Numar, 22
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2004, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2005, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2006, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2007, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2008, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2009, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2010, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2011, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2012, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2013, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2014, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2015, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2016, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Dambovita, Anul 2017, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 1997, Numar, 20
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 1998, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 1999, Numar, 22
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2000, Numar, 23
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2001, Numar, 26
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2002, Numar, 25
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2003, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2004, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2005, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2006, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2007, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2008, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2009, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2010, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2011, Numar, 8
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2012, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2013, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2014, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2015, Numar, 9
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2016, Numar, 5
Cabinete medicale de medicina generala, Proprietate privata, Giurgiu, Anul 2017, Numar, 4
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 1997, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 1998, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 1999, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2000, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2001, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2002, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2012, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2013, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2014, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2015, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Ialomita, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 1997, Numar, 95
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 1998, Numar, 116
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 1999, Numar, 136
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2000, Numar, 129
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2001, Numar, 114
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2002, Numar, 122
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2003, Numar, 40
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2004, Numar, 96
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2005, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2006, Numar, 72
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2007, Numar, 56
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2008, Numar, 60
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2009, Numar, 60
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2010, Numar, 59
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2011, Numar, 61
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2012, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2013, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2014, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2015, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2016, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Prahova, Anul 2017, Numar, 63
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 1997, Numar, 48
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 1998, Numar, 46
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 1999, Numar, 69
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 2000, Numar, 77
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 2001, Numar, 102
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 2002, Numar, 98
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 2003, Numar, 34
Cabinete medicale de medicina generala, Proprietate privata, Teleorman, Anul 2004, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar, 838
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar, 668
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar, 565
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar, 853
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar, 767
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar, 1000
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar, 440
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar, 170
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 8
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 9
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 11
