Categorii de unitati sanitare , Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
In spitale - total, Proprietate publica, Valcea, Anul 2001, Numar, 2802
In spitale - total, Proprietate publica, Valcea, Anul 2002, Numar, 2761
In spitale - total, Proprietate publica, Valcea, Anul 2003, Numar, 2319
In spitale - total, Proprietate publica, Valcea, Anul 2004, Numar, 2324
In spitale - total, Proprietate publica, Valcea, Anul 2005, Numar, 2339
In spitale - total, Proprietate publica, Valcea, Anul 2006, Numar, 2344
In spitale - total, Proprietate publica, Valcea, Anul 2007, Numar, 2237
In spitale - total, Proprietate publica, Valcea, Anul 2008, Numar, 2247
In spitale - total, Proprietate publica, Valcea, Anul 2009, Numar, 2247
In spitale - total, Proprietate publica, Valcea, Anul 2010, Numar, 2174
In spitale - total, Proprietate publica, Valcea, Anul 2011, Numar, 2119
In spitale - total, Proprietate publica, Valcea, Anul 2012, Numar, 2119
In spitale - total, Proprietate publica, Valcea, Anul 2013, Numar, 2119
In spitale - total, Proprietate publica, Valcea, Anul 2014, Numar, 2089
In spitale - total, Proprietate publica, Valcea, Anul 2015, Numar, 2089
In spitale - total, Proprietate publica, Valcea, Anul 2016, Numar, 2089
In spitale - total, Proprietate publica, Valcea, Anul 2017, Numar, 2089
In spitale - total, Proprietate publica, Regiunea VEST, Anul 1997, Numar, 19285
In spitale - total, Proprietate publica, Regiunea VEST, Anul 1998, Numar, 18675
In spitale - total, Proprietate publica, Regiunea VEST, Anul 1999, Numar, 18698
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2000, Numar, 17963
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2001, Numar, 17873
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2002, Numar, 16780
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2003, Numar, 14128
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2004, Numar, 14073
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2005, Numar, 14066
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2006, Numar, 13994
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2007, Numar, 13478
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2008, Numar, 13503
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2009, Numar, 13508
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2010, Numar, 12615
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2011, Numar, 12259
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2012, Numar, 12220
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2013, Numar, 12102
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2014, Numar, 12083
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2015, Numar, 12172
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2016, Numar, 12202
In spitale - total, Proprietate publica, Regiunea VEST, Anul 2017, Numar, 12205
In spitale - total, Proprietate publica, Arad, Anul 1997, Numar, 3736
In spitale - total, Proprietate publica, Arad, Anul 1998, Numar, 3736
In spitale - total, Proprietate publica, Arad, Anul 1999, Numar, 3736
In spitale - total, Proprietate publica, Arad, Anul 2000, Numar, 3671
In spitale - total, Proprietate publica, Arad, Anul 2001, Numar, 3671
In spitale - total, Proprietate publica, Arad, Anul 2002, Numar, 3256
In spitale - total, Proprietate publica, Arad, Anul 2003, Numar, 2339
In spitale - total, Proprietate publica, Arad, Anul 2004, Numar, 2274
In spitale - total, Proprietate publica, Arad, Anul 2005, Numar, 2279
In spitale - total, Proprietate publica, Arad, Anul 2006, Numar, 2285
In spitale - total, Proprietate publica, Arad, Anul 2007, Numar, 2294
In spitale - total, Proprietate publica, Arad, Anul 2008, Numar, 2325
In spitale - total, Proprietate publica, Arad, Anul 2009, Numar, 2330
In spitale - total, Proprietate publica, Arad, Anul 2010, Numar, 2140
In spitale - total, Proprietate publica, Arad, Anul 2011, Numar, 1964
In spitale - total, Proprietate publica, Arad, Anul 2012, Numar, 1964
In spitale - total, Proprietate publica, Arad, Anul 2013, Numar, 1964
In spitale - total, Proprietate publica, Arad, Anul 2014, Numar, 1974
In spitale - total, Proprietate publica, Arad, Anul 2015, Numar, 1974
In spitale - total, Proprietate publica, Arad, Anul 2016, Numar, 1974
In spitale - total, Proprietate publica, Arad, Anul 2017, Numar, 1977
In spitale - total, Proprietate publica, Caras-Severin, Anul 1997, Numar, 2752
In spitale - total, Proprietate publica, Caras-Severin, Anul 1998, Numar, 2752
In spitale - total, Proprietate publica, Caras-Severin, Anul 1999, Numar, 2752
In spitale - total, Proprietate publica, Caras-Severin, Anul 2000, Numar, 2752
In spitale - total, Proprietate publica, Caras-Severin, Anul 2001, Numar, 2752
In spitale - total, Proprietate publica, Caras-Severin, Anul 2002, Numar, 2619
In spitale - total, Proprietate publica, Caras-Severin, Anul 2003, Numar, 2201
In spitale - total, Proprietate publica, Caras-Severin, Anul 2004, Numar, 2201
In spitale - total, Proprietate publica, Caras-Severin, Anul 2005, Numar, 2211
In spitale - total, Proprietate publica, Caras-Severin, Anul 2006, Numar, 2211
In spitale - total, Proprietate publica, Caras-Severin, Anul 2007, Numar, 2074
In spitale - total, Proprietate publica, Caras-Severin, Anul 2008, Numar, 2080
In spitale - total, Proprietate publica, Caras-Severin, Anul 2009, Numar, 2080
In spitale - total, Proprietate publica, Caras-Severin, Anul 2010, Numar, 1904
In spitale - total, Proprietate publica, Caras-Severin, Anul 2011, Numar, 1743
In spitale - total, Proprietate publica, Caras-Severin, Anul 2012, Numar, 1743
In spitale - total, Proprietate publica, Caras-Severin, Anul 2013, Numar, 1743
In spitale - total, Proprietate publica, Caras-Severin, Anul 2014, Numar, 1743
In spitale - total, Proprietate publica, Caras-Severin, Anul 2015, Numar, 1743
In spitale - total, Proprietate publica, Caras-Severin, Anul 2016, Numar, 1743
In spitale - total, Proprietate publica, Caras-Severin, Anul 2017, Numar, 1743
In spitale - total, Proprietate publica, Hunedoara, Anul 1997, Numar, 5025
In spitale - total, Proprietate publica, Hunedoara, Anul 1998, Numar, 4953
In spitale - total, Proprietate publica, Hunedoara, Anul 1999, Numar, 4965
In spitale - total, Proprietate publica, Hunedoara, Anul 2000, Numar, 4683
In spitale - total, Proprietate publica, Hunedoara, Anul 2001, Numar, 4683
In spitale - total, Proprietate publica, Hunedoara, Anul 2002, Numar, 4434
In spitale - total, Proprietate publica, Hunedoara, Anul 2003, Numar, 3680
In spitale - total, Proprietate publica, Hunedoara, Anul 2004, Numar, 3690
In spitale - total, Proprietate publica, Hunedoara, Anul 2005, Numar, 3690
In spitale - total, Proprietate publica, Hunedoara, Anul 2006, Numar, 3680
In spitale - total, Proprietate publica, Hunedoara, Anul 2007, Numar, 3482
In spitale - total, Proprietate publica, Hunedoara, Anul 2008, Numar, 3494
In spitale - total, Proprietate publica, Hunedoara, Anul 2009, Numar, 3494
In spitale - total, Proprietate publica, Hunedoara, Anul 2010, Numar, 3287
In spitale - total, Proprietate publica, Hunedoara, Anul 2011, Numar, 3213
In spitale - total, Proprietate publica, Hunedoara, Anul 2012, Numar, 3233
In spitale - total, Proprietate publica, Hunedoara, Anul 2013, Numar, 3123
In spitale - total, Proprietate publica, Hunedoara, Anul 2014, Numar, 3128
In spitale - total, Proprietate publica, Hunedoara, Anul 2015, Numar, 3198
In spitale - total, Proprietate publica, Hunedoara, Anul 2016, Numar, 3228
In spitale - total, Proprietate publica, Hunedoara, Anul 2017, Numar, 3228
In spitale - total, Proprietate publica, Timis, Anul 1997, Numar, 7772
In spitale - total, Proprietate publica, Timis, Anul 1998, Numar, 7234
In spitale - total, Proprietate publica, Timis, Anul 1999, Numar, 7245
In spitale - total, Proprietate publica, Timis, Anul 2000, Numar, 6857
In spitale - total, Proprietate publica, Timis, Anul 2001, Numar, 6767
In spitale - total, Proprietate publica, Timis, Anul 2002, Numar, 6471
In spitale - total, Proprietate publica, Timis, Anul 2003, Numar, 5908
In spitale - total, Proprietate publica, Timis, Anul 2004, Numar, 5908
In spitale - total, Proprietate publica, Timis, Anul 2005, Numar, 5886
In spitale - total, Proprietate publica, Timis, Anul 2006, Numar, 5818
In spitale - total, Proprietate publica, Timis, Anul 2007, Numar, 5628
In spitale - total, Proprietate publica, Timis, Anul 2008, Numar, 5604
In spitale - total, Proprietate publica, Timis, Anul 2009, Numar, 5604
In spitale - total, Proprietate publica, Timis, Anul 2010, Numar, 5284
In spitale - total, Proprietate publica, Timis, Anul 2011, Numar, 5339
In spitale - total, Proprietate publica, Timis, Anul 2012, Numar, 5280
In spitale - total, Proprietate publica, Timis, Anul 2013, Numar, 5272
In spitale - total, Proprietate publica, Timis, Anul 2014, Numar, 5238
In spitale - total, Proprietate publica, Timis, Anul 2015, Numar, 5257
In spitale - total, Proprietate publica, Timis, Anul 2016, Numar, 5257
In spitale - total, Proprietate publica, Timis, Anul 2017, Numar, 5257
In spitale - total, Proprietate privata, TOTAL, Anul 1997, Numar, 63
In spitale - total, Proprietate privata, TOTAL, Anul 1998, Numar, 39
In spitale - total, Proprietate privata, TOTAL, Anul 1999, Numar, 59
In spitale - total, Proprietate privata, TOTAL, Anul 2000, Numar, 41
In spitale - total, Proprietate privata, TOTAL, Anul 2001, Numar, 55
In spitale - total, Proprietate privata, TOTAL, Anul 2002, Numar, 87
In spitale - total, Proprietate privata, TOTAL, Anul 2003, Numar, 63
In spitale - total, Proprietate privata, TOTAL, Anul 2004, Numar, 544
In spitale - total, Proprietate privata, TOTAL, Anul 2005, Numar, 650
In spitale - total, Proprietate privata, TOTAL, Anul 2006, Numar, 809
In spitale - total, Proprietate privata, TOTAL, Anul 2007, Numar, 945
In spitale - total, Proprietate privata, TOTAL, Anul 2008, Numar, 1108
In spitale - total, Proprietate privata, TOTAL, Anul 2009, Numar, 1366
In spitale - total, Proprietate privata, TOTAL, Anul 2010, Numar, 2742
In spitale - total, Proprietate privata, TOTAL, Anul 2011, Numar, 3549
In spitale - total, Proprietate privata, TOTAL, Anul 2012, Numar, 4171
In spitale - total, Proprietate privata, TOTAL, Anul 2013, Numar, 5066
In spitale - total, Proprietate privata, TOTAL, Anul 2014, Numar, 5736
In spitale - total, Proprietate privata, TOTAL, Anul 2015, Numar, 6652
In spitale - total, Proprietate privata, TOTAL, Anul 2016, Numar, 6968
In spitale - total, Proprietate privata, TOTAL, Anul 2017, Numar, 7215
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 1997, Numar, 35
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 1998, Numar, 8
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 1999, Numar, 8
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2000, Numar, 12
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2001, Numar, 12
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2002, Numar, 14
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2003, Numar, 24
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2004, Numar, 112
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2005, Numar, 147
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2006, Numar, 194
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2007, Numar, 287
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2008, Numar, 396
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2009, Numar, 603
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2010, Numar, 827
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2011, Numar, 1078
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2012, Numar, 1152
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2013, Numar, 1571
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2014, Numar, 1723
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2015, Numar, 1966
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2016, Numar, 2078
In spitale - total, Proprietate privata, MACROREGIUNEA UNU, Anul 2017, Numar, 2112
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 1997, Numar, 8
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 1998, Numar, 8
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 1999, Numar, 8
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2000, Numar, 12
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2001, Numar, 12
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2002, Numar, 14
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2003, Numar, 24
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2004, Numar, 112
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2005, Numar, 147
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2006, Numar, 181
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2007, Numar, 274
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2008, Numar, 335
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2009, Numar, 446
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2010, Numar, 452
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2011, Numar, 592
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2012, Numar, 601
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2013, Numar, 642
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2014, Numar, 756
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2015, Numar, 980
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2016, Numar, 1047
In spitale - total, Proprietate privata, Regiunea NORD-VEST, Anul 2017, Numar, 1091
In spitale - total, Proprietate privata, Bihor, Anul 2009, Numar, 87
In spitale - total, Proprietate privata, Bihor, Anul 2010, Numar, 87
In spitale - total, Proprietate privata, Bihor, Anul 2011, Numar, 118
In spitale - total, Proprietate privata, Bihor, Anul 2012, Numar, 135
In spitale - total, Proprietate privata, Bihor, Anul 2013, Numar, 135
In spitale - total, Proprietate privata, Bihor, Anul 2014, Numar, 143
In spitale - total, Proprietate privata, Bihor, Anul 2015, Numar, 143
In spitale - total, Proprietate privata, Bihor, Anul 2016, Numar, 143
In spitale - total, Proprietate privata, Bihor, Anul 2017, Numar, 147
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2007, Numar, 30
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2008, Numar, 32
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2009, Numar, 32
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2010, Numar, 32
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2011, Numar, 82
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2012, Numar, 82
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2013, Numar, 82
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2014, Numar, 82
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2015, Numar, 82
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2016, Numar, 82
In spitale - total, Proprietate privata, Bistrita-Nasaud, Anul 2017, Numar, 82
In spitale - total, Proprietate privata, Cluj, Anul 1997, Numar, 8
In spitale - total, Proprietate privata, Cluj, Anul 1998, Numar, 8
In spitale - total, Proprietate privata, Cluj, Anul 1999, Numar, 8
In spitale - total, Proprietate privata, Cluj, Anul 2000, Numar, 12
In spitale - total, Proprietate privata, Cluj, Anul 2001, Numar, 12
In spitale - total, Proprietate privata, Cluj, Anul 2002, Numar, 14
In spitale - total, Proprietate privata, Cluj, Anul 2003, Numar, 24
In spitale - total, Proprietate privata, Cluj, Anul 2004, Numar, 22
In spitale - total, Proprietate privata, Cluj, Anul 2005, Numar, 57
In spitale - total, Proprietate privata, Cluj, Anul 2006, Numar, 51
In spitale - total, Proprietate privata, Cluj, Anul 2007, Numar, 70
In spitale - total, Proprietate privata, Cluj, Anul 2008, Numar, 103
In spitale - total, Proprietate privata, Cluj, Anul 2009, Numar, 121
In spitale - total, Proprietate privata, Cluj, Anul 2010, Numar, 127
In spitale - total, Proprietate privata, Cluj, Anul 2011, Numar, 152
In spitale - total, Proprietate privata, Cluj, Anul 2012, Numar, 154
In spitale - total, Proprietate privata, Cluj, Anul 2013, Numar, 177
In spitale - total, Proprietate privata, Cluj, Anul 2014, Numar, 248
In spitale - total, Proprietate privata, Cluj, Anul 2015, Numar, 433
In spitale - total, Proprietate privata, Cluj, Anul 2016, Numar, 470
In spitale - total, Proprietate privata, Cluj, Anul 2017, Numar, 488
In spitale - total, Proprietate privata, Maramures, Anul 2006, Numar, 40
In spitale - total, Proprietate privata, Maramures, Anul 2007, Numar, 40
In spitale - total, Proprietate privata, Maramures, Anul 2008, Numar, 36
In spitale - total, Proprietate privata, Maramures, Anul 2009, Numar, 36
In spitale - total, Proprietate privata, Maramures, Anul 2010, Numar, 36
In spitale - total, Proprietate privata, Maramures, Anul 2011, Numar, 48
In spitale - total, Proprietate privata, Maramures, Anul 2012, Numar, 48
In spitale - total, Proprietate privata, Maramures, Anul 2013, Numar, 66
In spitale - total, Proprietate privata, Maramures, Anul 2014, Numar, 81
In spitale - total, Proprietate privata, Maramures, Anul 2015, Numar, 120
In spitale - total, Proprietate privata, Maramures, Anul 2016, Numar, 120
In spitale - total, Proprietate privata, Maramures, Anul 2017, Numar, 142
In spitale - total, Proprietate privata, Satu Mare, Anul 2011, Numar, 22
In spitale - total, Proprietate privata, Satu Mare, Anul 2012, Numar, 22
In spitale - total, Proprietate privata, Satu Mare, Anul 2013, Numar, 22
In spitale - total, Proprietate privata, Satu Mare, Anul 2014, Numar, 22
In spitale - total, Proprietate privata, Satu Mare, Anul 2015, Numar, 22
In spitale - total, Proprietate privata, Satu Mare, Anul 2016, Numar, 52
In spitale - total, Proprietate privata, Satu Mare, Anul 2017, Numar, 52
In spitale - total, Proprietate privata, Salaj, Anul 2004, Numar, 90
In spitale - total, Proprietate privata, Salaj, Anul 2005, Numar, 90
In spitale - total, Proprietate privata, Salaj, Anul 2006, Numar, 90
In spitale - total, Proprietate privata, Salaj, Anul 2007, Numar, 134
In spitale - total, Proprietate privata, Salaj, Anul 2008, Numar, 164
In spitale - total, Proprietate privata, Salaj, Anul 2009, Numar, 170
In spitale - total, Proprietate privata, Salaj, Anul 2010, Numar, 170
In spitale - total, Proprietate privata, Salaj, Anul 2011, Numar, 170
In spitale - total, Proprietate privata, Salaj, Anul 2012, Numar, 160
In spitale - total, Proprietate privata, Salaj, Anul 2013, Numar, 160
In spitale - total, Proprietate privata, Salaj, Anul 2014, Numar, 180
In spitale - total, Proprietate privata, Salaj, Anul 2015, Numar, 180
In spitale - total, Proprietate privata, Salaj, Anul 2016, Numar, 180
In spitale - total, Proprietate privata, Salaj, Anul 2017, Numar, 180
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 1997, Numar, 27
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2006, Numar, 13
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2007, Numar, 13
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2008, Numar, 61
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2009, Numar, 157
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2010, Numar, 375
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2011, Numar, 486
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2012, Numar, 551
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2013, Numar, 929
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2014, Numar, 967
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2015, Numar, 986
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2016, Numar, 1031
In spitale - total, Proprietate privata, Regiunea CENTRU, Anul 2017, Numar, 1021
In spitale - total, Proprietate privata, Alba, Anul 2013, Numar, 32
In spitale - total, Proprietate privata, Alba, Anul 2014, Numar, 32
In spitale - total, Proprietate privata, Alba, Anul 2015, Numar, 32
In spitale - total, Proprietate privata, Alba, Anul 2016, Numar, 32
In spitale - total, Proprietate privata, Alba, Anul 2017, Numar, 32
In spitale - total, Proprietate privata, Brasov, Anul 2008, Numar, 48
In spitale - total, Proprietate privata, Brasov, Anul 2009, Numar, 100
In spitale - total, Proprietate privata, Brasov, Anul 2010, Numar, 109
In spitale - total, Proprietate privata, Brasov, Anul 2011, Numar, 191
In spitale - total, Proprietate privata, Brasov, Anul 2012, Numar, 255
In spitale - total, Proprietate privata, Brasov, Anul 2013, Numar, 433
In spitale - total, Proprietate privata, Brasov, Anul 2014, Numar, 466
In spitale - total, Proprietate privata, Brasov, Anul 2015, Numar, 489
In spitale - total, Proprietate privata, Brasov, Anul 2016, Numar, 522
In spitale - total, Proprietate privata, Brasov, Anul 2017, Numar, 536
In spitale - total, Proprietate privata, Covasna, Anul 2006, Numar, 13
In spitale - total, Proprietate privata, Covasna, Anul 2007, Numar, 13
In spitale - total, Proprietate privata, Covasna, Anul 2008, Numar, 13
In spitale - total, Proprietate privata, Covasna, Anul 2009, Numar, 14
In spitale - total, Proprietate privata, Covasna, Anul 2010, Numar, 14
In spitale - total, Proprietate privata, Covasna, Anul 2011, Numar, 14
In spitale - total, Proprietate privata, Covasna, Anul 2012, Numar, 14
In spitale - total, Proprietate privata, Covasna, Anul 2013, Numar, 14
In spitale - total, Proprietate privata, Covasna, Anul 2014, Numar, 14
In spitale - total, Proprietate privata, Covasna, Anul 2015, Numar, 10
In spitale - total, Proprietate privata, Mures, Anul 1997, Numar, 27
In spitale - total, Proprietate privata, Mures, Anul 2010, Numar, 201
In spitale - total, Proprietate privata, Mures, Anul 2011, Numar, 230
In spitale - total, Proprietate privata, Mures, Anul 2012, Numar, 231
In spitale - total, Proprietate privata, Mures, Anul 2013, Numar, 246
In spitale - total, Proprietate privata, Mures, Anul 2014, Numar, 251
In spitale - total, Proprietate privata, Mures, Anul 2015, Numar, 251
In spitale - total, Proprietate privata, Mures, Anul 2016, Numar, 273
In spitale - total, Proprietate privata, Mures, Anul 2017, Numar, 249
In spitale - total, Proprietate privata, Sibiu, Anul 2009, Numar, 43
In spitale - total, Proprietate privata, Sibiu, Anul 2010, Numar, 51
In spitale - total, Proprietate privata, Sibiu, Anul 2011, Numar, 51
In spitale - total, Proprietate privata, Sibiu, Anul 2012, Numar, 51
In spitale - total, Proprietate privata, Sibiu, Anul 2013, Numar, 204
In spitale - total, Proprietate privata, Sibiu, Anul 2014, Numar, 204
In spitale - total, Proprietate privata, Sibiu, Anul 2015, Numar, 204
In spitale - total, Proprietate privata, Sibiu, Anul 2016, Numar, 204
In spitale - total, Proprietate privata, Sibiu, Anul 2017, Numar, 204
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 1997, Numar, 28
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 1998, Numar, 31
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 1999, Numar, 34
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2000, Numar, 14
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2001, Numar, 13
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2002, Numar, 13
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2003, Numar, 9
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2004, Numar, 74
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2005, Numar, 145
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2006, Numar, 230
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2007, Numar, 232
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2008, Numar, 282
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2009, Numar, 443
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2010, Numar, 723
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2011, Numar, 864
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2012, Numar, 1077
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2013, Numar, 1166
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2014, Numar, 1443
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2015, Numar, 1766
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2016, Numar, 1772
In spitale - total, Proprietate privata, MACROREGIUNEA DOI, Anul 2017, Numar, 1777
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 1997, Numar, 8
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 1998, Numar, 11
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 1999, Numar, 14
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2000, Numar, 14
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2001, Numar, 13
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2002, Numar, 13
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2003, Numar, 9
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2004, Numar, 74
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2005, Numar, 145
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2006, Numar, 230
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2007, Numar, 232
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2008, Numar, 232
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2009, Numar, 314
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2010, Numar, 554
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2011, Numar, 656
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2012, Numar, 848
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2013, Numar, 848
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2014, Numar, 1052
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2015, Numar, 1204
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2016, Numar, 1210
In spitale - total, Proprietate privata, Regiunea NORD-EST, Anul 2017, Numar, 1215
In spitale - total, Proprietate privata, Bacau, Anul 1997, Numar, 8
In spitale - total, Proprietate privata, Bacau, Anul 1998, Numar, 11
In spitale - total, Proprietate privata, Bacau, Anul 1999, Numar, 14
In spitale - total, Proprietate privata, Bacau, Anul 2000, Numar, 14
In spitale - total, Proprietate privata, Bacau, Anul 2001, Numar, 13
In spitale - total, Proprietate privata, Bacau, Anul 2002, Numar, 13
In spitale - total, Proprietate privata, Bacau, Anul 2003, Numar, 9
In spitale - total, Proprietate privata, Bacau, Anul 2004, Numar, 74
In spitale - total, Proprietate privata, Bacau, Anul 2005, Numar, 97
In spitale - total, Proprietate privata, Bacau, Anul 2006, Numar, 182
In spitale - total, Proprietate privata, Bacau, Anul 2007, Numar, 184
In spitale - total, Proprietate privata, Bacau, Anul 2008, Numar, 184
In spitale - total, Proprietate privata, Bacau, Anul 2009, Numar, 223
In spitale - total, Proprietate privata, Bacau, Anul 2010, Numar, 217
In spitale - total, Proprietate privata, Bacau, Anul 2011, Numar, 217
In spitale - total, Proprietate privata, Bacau, Anul 2012, Numar, 242
In spitale - total, Proprietate privata, Bacau, Anul 2013, Numar, 242
In spitale - total, Proprietate privata, Bacau, Anul 2014, Numar, 295
