Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Stomatologi, Proprietate privata, Total, Buzau, Anul 2002, Numar persoane, 35
Stomatologi, Proprietate privata, Total, Buzau, Anul 2003, Numar persoane, 39
Stomatologi, Proprietate privata, Total, Buzau, Anul 2004, Numar persoane, 44
Stomatologi, Proprietate privata, Total, Buzau, Anul 2005, Numar persoane, 45
Stomatologi, Proprietate privata, Total, Buzau, Anul 2006, Numar persoane, 48
Stomatologi, Proprietate privata, Total, Buzau, Anul 2007, Numar persoane, 81
Stomatologi, Proprietate privata, Total, Buzau, Anul 2008, Numar persoane, 86
Stomatologi, Proprietate privata, Total, Buzau, Anul 2009, Numar persoane, 91
Stomatologi, Proprietate privata, Total, Buzau, Anul 2010, Numar persoane, 95
Stomatologi, Proprietate privata, Total, Buzau, Anul 2011, Numar persoane, 103
Stomatologi, Proprietate privata, Total, Buzau, Anul 2012, Numar persoane, 111
Stomatologi, Proprietate privata, Total, Buzau, Anul 2013, Numar persoane, 119
Stomatologi, Proprietate privata, Total, Buzau, Anul 2014, Numar persoane, 121
Stomatologi, Proprietate privata, Total, Buzau, Anul 2015, Numar persoane, 165
Stomatologi, Proprietate privata, Total, Buzau, Anul 2016, Numar persoane, 167
Stomatologi, Proprietate privata, Total, Buzau, Anul 2017, Numar persoane, 171
Stomatologi, Proprietate privata, Total, Constanta, Anul 1997, Numar persoane, 10
Stomatologi, Proprietate privata, Total, Constanta, Anul 1998, Numar persoane, 15
Stomatologi, Proprietate privata, Total, Constanta, Anul 1999, Numar persoane, 13
Stomatologi, Proprietate privata, Total, Constanta, Anul 2000, Numar persoane, 119
Stomatologi, Proprietate privata, Total, Constanta, Anul 2001, Numar persoane, 125
Stomatologi, Proprietate privata, Total, Constanta, Anul 2002, Numar persoane, 142
Stomatologi, Proprietate privata, Total, Constanta, Anul 2003, Numar persoane, 152
Stomatologi, Proprietate privata, Total, Constanta, Anul 2004, Numar persoane, 170
Stomatologi, Proprietate privata, Total, Constanta, Anul 2005, Numar persoane, 200
Stomatologi, Proprietate privata, Total, Constanta, Anul 2006, Numar persoane, 220
Stomatologi, Proprietate privata, Total, Constanta, Anul 2007, Numar persoane, 387
Stomatologi, Proprietate privata, Total, Constanta, Anul 2008, Numar persoane, 393
Stomatologi, Proprietate privata, Total, Constanta, Anul 2009, Numar persoane, 430
Stomatologi, Proprietate privata, Total, Constanta, Anul 2010, Numar persoane, 553
Stomatologi, Proprietate privata, Total, Constanta, Anul 2011, Numar persoane, 585
Stomatologi, Proprietate privata, Total, Constanta, Anul 2012, Numar persoane, 485
Stomatologi, Proprietate privata, Total, Constanta, Anul 2013, Numar persoane, 520
Stomatologi, Proprietate privata, Total, Constanta, Anul 2014, Numar persoane, 542
Stomatologi, Proprietate privata, Total, Constanta, Anul 2015, Numar persoane, 585
Stomatologi, Proprietate privata, Total, Constanta, Anul 2016, Numar persoane, 616
Stomatologi, Proprietate privata, Total, Constanta, Anul 2017, Numar persoane, 640
Stomatologi, Proprietate privata, Total, Galati, Anul 1997, Numar persoane, 16
Stomatologi, Proprietate privata, Total, Galati, Anul 1998, Numar persoane, 16
Stomatologi, Proprietate privata, Total, Galati, Anul 1999, Numar persoane, 18
Stomatologi, Proprietate privata, Total, Galati, Anul 2000, Numar persoane, 65
Stomatologi, Proprietate privata, Total, Galati, Anul 2001, Numar persoane, 98
Stomatologi, Proprietate privata, Total, Galati, Anul 2002, Numar persoane, 103
Stomatologi, Proprietate privata, Total, Galati, Anul 2003, Numar persoane, 103
Stomatologi, Proprietate privata, Total, Galati, Anul 2004, Numar persoane, 100
Stomatologi, Proprietate privata, Total, Galati, Anul 2005, Numar persoane, 107
Stomatologi, Proprietate privata, Total, Galati, Anul 2006, Numar persoane, 107
Stomatologi, Proprietate privata, Total, Galati, Anul 2007, Numar persoane, 110
Stomatologi, Proprietate privata, Total, Galati, Anul 2008, Numar persoane, 110
Stomatologi, Proprietate privata, Total, Galati, Anul 2009, Numar persoane, 137
Stomatologi, Proprietate privata, Total, Galati, Anul 2010, Numar persoane, 137
Stomatologi, Proprietate privata, Total, Galati, Anul 2011, Numar persoane, 252
Stomatologi, Proprietate privata, Total, Galati, Anul 2012, Numar persoane, 171
Stomatologi, Proprietate privata, Total, Galati, Anul 2013, Numar persoane, 174
Stomatologi, Proprietate privata, Total, Galati, Anul 2014, Numar persoane, 216
Stomatologi, Proprietate privata, Total, Galati, Anul 2015, Numar persoane, 239
Stomatologi, Proprietate privata, Total, Galati, Anul 2016, Numar persoane, 315
Stomatologi, Proprietate privata, Total, Galati, Anul 2017, Numar persoane, 317
Stomatologi, Proprietate privata, Total, Tulcea, Anul 1997, Numar persoane, 8
Stomatologi, Proprietate privata, Total, Tulcea, Anul 1998, Numar persoane, 14
Stomatologi, Proprietate privata, Total, Tulcea, Anul 1999, Numar persoane, 14
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2000, Numar persoane, 4
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2001, Numar persoane, 27
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2002, Numar persoane, 30
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2003, Numar persoane, 26
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2004, Numar persoane, 20
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2005, Numar persoane, 24
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2006, Numar persoane, 28
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2007, Numar persoane, 53
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2008, Numar persoane, 54
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2009, Numar persoane, 60
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2010, Numar persoane, 60
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2011, Numar persoane, 66
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2012, Numar persoane, 64
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2013, Numar persoane, 70
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2014, Numar persoane, 75
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2015, Numar persoane, 103
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2016, Numar persoane, 106
Stomatologi, Proprietate privata, Total, Tulcea, Anul 2017, Numar persoane, 99
Stomatologi, Proprietate privata, Total, Vrancea, Anul 1997, Numar persoane, 34
Stomatologi, Proprietate privata, Total, Vrancea, Anul 1998, Numar persoane, 47
Stomatologi, Proprietate privata, Total, Vrancea, Anul 1999, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2000, Numar persoane, 8
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2001, Numar persoane, 15
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2002, Numar persoane, 24
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2003, Numar persoane, 39
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2004, Numar persoane, 41
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2005, Numar persoane, 41
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2006, Numar persoane, 66
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2007, Numar persoane, 70
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2008, Numar persoane, 74
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2009, Numar persoane, 77
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2010, Numar persoane, 89
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2011, Numar persoane, 92
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2012, Numar persoane, 104
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2013, Numar persoane, 106
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2014, Numar persoane, 106
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2015, Numar persoane, 155
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2016, Numar persoane, 155
Stomatologi, Proprietate privata, Total, Vrancea, Anul 2017, Numar persoane, 155
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 1997, Numar persoane, 224
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 1998, Numar persoane, 617
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 1999, Numar persoane, 1170
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2000, Numar persoane, 1347
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2001, Numar persoane, 1181
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2002, Numar persoane, 1298
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2003, Numar persoane, 1450
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2004, Numar persoane, 1637
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2005, Numar persoane, 1813
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2006, Numar persoane, 1933
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2007, Numar persoane, 2438
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2008, Numar persoane, 2184
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2009, Numar persoane, 2481
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2010, Numar persoane, 2803
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2011, Numar persoane, 2589
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2012, Numar persoane, 2880
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2013, Numar persoane, 3257
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2014, Numar persoane, 3415
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2015, Numar persoane, 3819
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2016, Numar persoane, 4185
Stomatologi, Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2017, Numar persoane, 4066
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 1997, Numar persoane, 70
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 1998, Numar persoane, 113
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 1999, Numar persoane, 109
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2000, Numar persoane, 257
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2001, Numar persoane, 266
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2002, Numar persoane, 298
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2003, Numar persoane, 377
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2004, Numar persoane, 420
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2005, Numar persoane, 416
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2006, Numar persoane, 478
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2007, Numar persoane, 505
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2008, Numar persoane, 533
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2009, Numar persoane, 585
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2010, Numar persoane, 633
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2011, Numar persoane, 760
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2012, Numar persoane, 897
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2013, Numar persoane, 1227
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2014, Numar persoane, 1312
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2015, Numar persoane, 1402
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2016, Numar persoane, 1462
Stomatologi, Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2017, Numar persoane, 1368
Stomatologi, Proprietate privata, Total, Arges, Anul 1997, Numar persoane, 23
Stomatologi, Proprietate privata, Total, Arges, Anul 1998, Numar persoane, 21
Stomatologi, Proprietate privata, Total, Arges, Anul 1999, Numar persoane, 30
Stomatologi, Proprietate privata, Total, Arges, Anul 2000, Numar persoane, 21
Stomatologi, Proprietate privata, Total, Arges, Anul 2001, Numar persoane, 29
Stomatologi, Proprietate privata, Total, Arges, Anul 2002, Numar persoane, 36
Stomatologi, Proprietate privata, Total, Arges, Anul 2003, Numar persoane, 128
Stomatologi, Proprietate privata, Total, Arges, Anul 2004, Numar persoane, 143
Stomatologi, Proprietate privata, Total, Arges, Anul 2005, Numar persoane, 142
Stomatologi, Proprietate privata, Total, Arges, Anul 2006, Numar persoane, 163
Stomatologi, Proprietate privata, Total, Arges, Anul 2007, Numar persoane, 174
Stomatologi, Proprietate privata, Total, Arges, Anul 2008, Numar persoane, 188
Stomatologi, Proprietate privata, Total, Arges, Anul 2009, Numar persoane, 200
Stomatologi, Proprietate privata, Total, Arges, Anul 2010, Numar persoane, 210
Stomatologi, Proprietate privata, Total, Arges, Anul 2011, Numar persoane, 213
Stomatologi, Proprietate privata, Total, Arges, Anul 2012, Numar persoane, 231
Stomatologi, Proprietate privata, Total, Arges, Anul 2013, Numar persoane, 386
Stomatologi, Proprietate privata, Total, Arges, Anul 2014, Numar persoane, 424
Stomatologi, Proprietate privata, Total, Arges, Anul 2015, Numar persoane, 437
Stomatologi, Proprietate privata, Total, Arges, Anul 2016, Numar persoane, 457
Stomatologi, Proprietate privata, Total, Arges, Anul 2017, Numar persoane, 361
Stomatologi, Proprietate privata, Total, Calarasi, Anul 1997, Numar persoane, 4
Stomatologi, Proprietate privata, Total, Calarasi, Anul 1998, Numar persoane, 5
Stomatologi, Proprietate privata, Total, Calarasi, Anul 1999, Numar persoane, 5
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2000, Numar persoane, 16
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2001, Numar persoane, 27
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2002, Numar persoane, 26
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2003, Numar persoane, 30
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2004, Numar persoane, 30
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2005, Numar persoane, 30
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2006, Numar persoane, 25
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2007, Numar persoane, 29
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2008, Numar persoane, 38
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2009, Numar persoane, 42
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2010, Numar persoane, 46
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2011, Numar persoane, 48
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2012, Numar persoane, 51
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2013, Numar persoane, 51
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2014, Numar persoane, 60
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2015, Numar persoane, 84
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2016, Numar persoane, 83
Stomatologi, Proprietate privata, Total, Calarasi, Anul 2017, Numar persoane, 83
Stomatologi, Proprietate privata, Total, Dambovita, Anul 1997, Numar persoane, 2
Stomatologi, Proprietate privata, Total, Dambovita, Anul 1998, Numar persoane, 33
Stomatologi, Proprietate privata, Total, Dambovita, Anul 1999, Numar persoane, 5
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2000, Numar persoane, 38
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2001, Numar persoane, 32
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2002, Numar persoane, 48
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2003, Numar persoane, 47
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2004, Numar persoane, 46
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2005, Numar persoane, 48
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2006, Numar persoane, 60
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2007, Numar persoane, 70
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2008, Numar persoane, 61
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2009, Numar persoane, 77
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2010, Numar persoane, 67
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2011, Numar persoane, 170
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2012, Numar persoane, 180
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2013, Numar persoane, 183
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2014, Numar persoane, 187
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2015, Numar persoane, 194
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2016, Numar persoane, 200
Stomatologi, Proprietate privata, Total, Dambovita, Anul 2017, Numar persoane, 203
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 1997, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 1998, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 1999, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2000, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2001, Numar persoane, 7
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2002, Numar persoane, 11
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2003, Numar persoane, 11
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2004, Numar persoane, 15
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2005, Numar persoane, 18
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2006, Numar persoane, 18
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2007, Numar persoane, 21
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2008, Numar persoane, 18
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2009, Numar persoane, 18
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2010, Numar persoane, 27
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2011, Numar persoane, 29
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2012, Numar persoane, 33
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2013, Numar persoane, 66
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2014, Numar persoane, 69
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2015, Numar persoane, 71
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2016, Numar persoane, 78
Stomatologi, Proprietate privata, Total, Giurgiu, Anul 2017, Numar persoane, 76
Stomatologi, Proprietate privata, Total, Ialomita, Anul 1997, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Ialomita, Anul 1998, Numar persoane, 3
Stomatologi, Proprietate privata, Total, Ialomita, Anul 1999, Numar persoane, 3
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2000, Numar persoane, 5
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2001, Numar persoane, 5
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2002, Numar persoane, 6
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2003, Numar persoane, 8
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2004, Numar persoane, 11
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2005, Numar persoane, 15
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2006, Numar persoane, 20
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2007, Numar persoane, 23
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2008, Numar persoane, 23
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2009, Numar persoane, 23
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2010, Numar persoane, 25
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2011, Numar persoane, 23
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2012, Numar persoane, 21
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2013, Numar persoane, 20
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2014, Numar persoane, 19
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2015, Numar persoane, 65
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2016, Numar persoane, 71
Stomatologi, Proprietate privata, Total, Ialomita, Anul 2017, Numar persoane, 40
Stomatologi, Proprietate privata, Total, Prahova, Anul 1997, Numar persoane, 25
Stomatologi, Proprietate privata, Total, Prahova, Anul 1998, Numar persoane, 41
Stomatologi, Proprietate privata, Total, Prahova, Anul 1999, Numar persoane, 56
Stomatologi, Proprietate privata, Total, Prahova, Anul 2000, Numar persoane, 159
Stomatologi, Proprietate privata, Total, Prahova, Anul 2001, Numar persoane, 144
Stomatologi, Proprietate privata, Total, Prahova, Anul 2002, Numar persoane, 153
Stomatologi, Proprietate privata, Total, Prahova, Anul 2003, Numar persoane, 127
Stomatologi, Proprietate privata, Total, Prahova, Anul 2004, Numar persoane, 143
Stomatologi, Proprietate privata, Total, Prahova, Anul 2005, Numar persoane, 132
Stomatologi, Proprietate privata, Total, Prahova, Anul 2006, Numar persoane, 151
Stomatologi, Proprietate privata, Total, Prahova, Anul 2007, Numar persoane, 147
Stomatologi, Proprietate privata, Total, Prahova, Anul 2008, Numar persoane, 165
Stomatologi, Proprietate privata, Total, Prahova, Anul 2009, Numar persoane, 185
Stomatologi, Proprietate privata, Total, Prahova, Anul 2010, Numar persoane, 227
Stomatologi, Proprietate privata, Total, Prahova, Anul 2011, Numar persoane, 248
Stomatologi, Proprietate privata, Total, Prahova, Anul 2012, Numar persoane, 350
Stomatologi, Proprietate privata, Total, Prahova, Anul 2013, Numar persoane, 437
Stomatologi, Proprietate privata, Total, Prahova, Anul 2014, Numar persoane, 458
Stomatologi, Proprietate privata, Total, Prahova, Anul 2015, Numar persoane, 453
Stomatologi, Proprietate privata, Total, Prahova, Anul 2016, Numar persoane, 475
Stomatologi, Proprietate privata, Total, Prahova, Anul 2017, Numar persoane, 504
Stomatologi, Proprietate privata, Total, Teleorman, Anul 1997, Numar persoane, 4
Stomatologi, Proprietate privata, Total, Teleorman, Anul 1998, Numar persoane, 4
Stomatologi, Proprietate privata, Total, Teleorman, Anul 1999, Numar persoane, 4
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2000, Numar persoane, 12
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2001, Numar persoane, 22
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2002, Numar persoane, 18
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2003, Numar persoane, 26
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2004, Numar persoane, 32
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2005, Numar persoane, 31
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2006, Numar persoane, 41
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2007, Numar persoane, 41
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2008, Numar persoane, 40
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2009, Numar persoane, 40
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2010, Numar persoane, 31
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2011, Numar persoane, 29
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2012, Numar persoane, 31
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2013, Numar persoane, 84
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2014, Numar persoane, 95
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2015, Numar persoane, 98
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2016, Numar persoane, 98
Stomatologi, Proprietate privata, Total, Teleorman, Anul 2017, Numar persoane, 101
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar persoane, 154
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar persoane, 504
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar persoane, 1061
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar persoane, 1090
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar persoane, 915
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar persoane, 1000
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar persoane, 1073
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar persoane, 1217
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar persoane, 1397
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar persoane, 1455
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar persoane, 1933
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar persoane, 1651
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar persoane, 1896
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar persoane, 2170
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar persoane, 1829
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar persoane, 1983
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar persoane, 2030
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar persoane, 2103
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar persoane, 2417
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar persoane, 2723
Stomatologi, Proprietate privata, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar persoane, 2698
Stomatologi, Proprietate privata, Total, Ilfov, Anul 1997, Numar persoane, 4
Stomatologi, Proprietate privata, Total, Ilfov, Anul 1998, Numar persoane, 7
Stomatologi, Proprietate privata, Total, Ilfov, Anul 1999, Numar persoane, 7
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2000, Numar persoane, 8
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2001, Numar persoane, 8
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2002, Numar persoane, 15
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2003, Numar persoane, 25
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2004, Numar persoane, 23
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2005, Numar persoane, 25
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2006, Numar persoane, 35
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2007, Numar persoane, 51
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2008, Numar persoane, 50
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2009, Numar persoane, 69
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2010, Numar persoane, 81
Stomatologi, Proprietate privata, Total, Ilfov, Anul 2011, Numar persoane, 91
