Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 1998, Numar persoane, 204
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 1999, Numar persoane, 256
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2000, Numar persoane, 291
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2001, Numar persoane, 126
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2002, Numar persoane, 236
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2003, Numar persoane, 233
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2004, Numar persoane, 237
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2005, Numar persoane, 349
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2006, Numar persoane, 352
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2007, Numar persoane, 352
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2008, Numar persoane, 434
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2009, Numar persoane, 75
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2010, Numar persoane, 73
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2011, Numar persoane, 181
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2012, Numar persoane, 179
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2013, Numar persoane, 313
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2014, Numar persoane, 381
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2015, Numar persoane, 891
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2016, Numar persoane, 876
Personal sanitar mediu, Proprietate privata, Total, Brasov, Anul 2017, Numar persoane, 1027
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 1997, Numar persoane, 44
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 1998, Numar persoane, 45
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 1999, Numar persoane, 34
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2000, Numar persoane, 62
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2001, Numar persoane, 118
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2002, Numar persoane, 119
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2003, Numar persoane, 111
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2004, Numar persoane, 39
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2005, Numar persoane, 65
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2006, Numar persoane, 134
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2007, Numar persoane, 144
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2008, Numar persoane, 149
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2009, Numar persoane, 158
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2010, Numar persoane, 153
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2011, Numar persoane, 161
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2012, Numar persoane, 171
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2013, Numar persoane, 181
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2014, Numar persoane, 197
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2015, Numar persoane, 375
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2016, Numar persoane, 379
Personal sanitar mediu, Proprietate privata, Total, Covasna, Anul 2017, Numar persoane, 390
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 1997, Numar persoane, 61
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 1998, Numar persoane, 66
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 1999, Numar persoane, 39
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2000, Numar persoane, 66
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2001, Numar persoane, 60
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2002, Numar persoane, 69
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2003, Numar persoane, 84
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2004, Numar persoane, 97
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2005, Numar persoane, 181
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2006, Numar persoane, 201
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2007, Numar persoane, 243
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2008, Numar persoane, 270
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2009, Numar persoane, 326
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2010, Numar persoane, 306
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2011, Numar persoane, 310
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2012, Numar persoane, 317
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2013, Numar persoane, 546
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2014, Numar persoane, 642
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2015, Numar persoane, 1027
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2016, Numar persoane, 1149
Personal sanitar mediu, Proprietate privata, Total, Harghita, Anul 2017, Numar persoane, 1158
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 1997, Numar persoane, 186
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 1998, Numar persoane, 173
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 1999, Numar persoane, 160
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2000, Numar persoane, 250
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2001, Numar persoane, 282
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2002, Numar persoane, 278
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2003, Numar persoane, 273
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2004, Numar persoane, 417
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2005, Numar persoane, 415
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2006, Numar persoane, 471
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2007, Numar persoane, 637
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2008, Numar persoane, 1017
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2009, Numar persoane, 654
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2010, Numar persoane, 416
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2011, Numar persoane, 553
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2012, Numar persoane, 494
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2013, Numar persoane, 893
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2014, Numar persoane, 932
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2015, Numar persoane, 805
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2016, Numar persoane, 843
Personal sanitar mediu, Proprietate privata, Total, Mures, Anul 2017, Numar persoane, 905
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 1997, Numar persoane, 169
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 1998, Numar persoane, 176
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 1999, Numar persoane, 47
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2000, Numar persoane, 131
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2001, Numar persoane, 110
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2002, Numar persoane, 135
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2003, Numar persoane, 133
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2004, Numar persoane, 142
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2005, Numar persoane, 230
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2006, Numar persoane, 279
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2007, Numar persoane, 287
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2008, Numar persoane, 394
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2009, Numar persoane, 731
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2010, Numar persoane, 789
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2011, Numar persoane, 660
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2012, Numar persoane, 691
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2013, Numar persoane, 868
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2014, Numar persoane, 763
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2015, Numar persoane, 1085
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2016, Numar persoane, 1200
Personal sanitar mediu, Proprietate privata, Total, Sibiu, Anul 2017, Numar persoane, 1295
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 1997, Numar persoane, 1563
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 1998, Numar persoane, 1608
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 1999, Numar persoane, 1473
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2000, Numar persoane, 1670
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2001, Numar persoane, 2042
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2002, Numar persoane, 2433
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2003, Numar persoane, 2905
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2004, Numar persoane, 3301
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2005, Numar persoane, 4222
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2006, Numar persoane, 4632
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2007, Numar persoane, 5415
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2008, Numar persoane, 5783
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2009, Numar persoane, 6700
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2010, Numar persoane, 7991
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2011, Numar persoane, 9438
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2012, Numar persoane, 10240
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2013, Numar persoane, 11023
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2014, Numar persoane, 11185
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2015, Numar persoane, 12989
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2016, Numar persoane, 12916
Personal sanitar mediu, Proprietate privata, Total, MACROREGIUNEA DOI, Anul 2017, Numar persoane, 13264
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 1997, Numar persoane, 815
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 1998, Numar persoane, 796
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 1999, Numar persoane, 648
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2000, Numar persoane, 615
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2001, Numar persoane, 998
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2002, Numar persoane, 1350
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2003, Numar persoane, 1583
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2004, Numar persoane, 1815
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2005, Numar persoane, 2453
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2006, Numar persoane, 2561
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2007, Numar persoane, 2876
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2008, Numar persoane, 3068
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2009, Numar persoane, 3456
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2010, Numar persoane, 4167
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2011, Numar persoane, 5023
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2012, Numar persoane, 5651
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2013, Numar persoane, 5991
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2014, Numar persoane, 5960
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2015, Numar persoane, 7078
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2016, Numar persoane, 6847
Personal sanitar mediu, Proprietate privata, Total, Regiunea NORD-EST, Anul 2017, Numar persoane, 6896
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 1997, Numar persoane, 203
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 1998, Numar persoane, 132
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 1999, Numar persoane, 12
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2000, Numar persoane, 57
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2001, Numar persoane, 153
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2002, Numar persoane, 181
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2003, Numar persoane, 264
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2004, Numar persoane, 310
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2005, Numar persoane, 560
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2006, Numar persoane, 639
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2007, Numar persoane, 678
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2008, Numar persoane, 655
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2009, Numar persoane, 643
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2010, Numar persoane, 673
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2011, Numar persoane, 689
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2012, Numar persoane, 700
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2013, Numar persoane, 783
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2014, Numar persoane, 853
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2015, Numar persoane, 1299
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2016, Numar persoane, 1261
Personal sanitar mediu, Proprietate privata, Total, Bacau, Anul 2017, Numar persoane, 1292
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 1997, Numar persoane, 36
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 1998, Numar persoane, 68
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 1999, Numar persoane, 83
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2000, Numar persoane, 101
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2001, Numar persoane, 159
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2002, Numar persoane, 200
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2003, Numar persoane, 218
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2004, Numar persoane, 295
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2005, Numar persoane, 252
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2006, Numar persoane, 269
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2007, Numar persoane, 262
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2008, Numar persoane, 287
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2009, Numar persoane, 283
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2010, Numar persoane, 566
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2011, Numar persoane, 553
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2012, Numar persoane, 601
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2013, Numar persoane, 621
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2014, Numar persoane, 695
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2015, Numar persoane, 765
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2016, Numar persoane, 798
Personal sanitar mediu, Proprietate privata, Total, Botosani, Anul 2017, Numar persoane, 841
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 1997, Numar persoane, 236
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 1998, Numar persoane, 245
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 1999, Numar persoane, 165
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2000, Numar persoane, 194
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2001, Numar persoane, 206
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2002, Numar persoane, 402
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2003, Numar persoane, 551
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2004, Numar persoane, 572
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2005, Numar persoane, 635
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2006, Numar persoane, 600
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2007, Numar persoane, 794
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2008, Numar persoane, 837
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2009, Numar persoane, 1268
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2010, Numar persoane, 1203
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2011, Numar persoane, 1573
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2012, Numar persoane, 1754
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2013, Numar persoane, 1816
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2014, Numar persoane, 1759
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2015, Numar persoane, 1566
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2016, Numar persoane, 1324
Personal sanitar mediu, Proprietate privata, Total, Iasi, Anul 2017, Numar persoane, 1124
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 1997, Numar persoane, 90
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 1998, Numar persoane, 95
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 1999, Numar persoane, 176
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2000, Numar persoane, 31
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2001, Numar persoane, 150
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2002, Numar persoane, 215
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2003, Numar persoane, 174
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2004, Numar persoane, 229
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2005, Numar persoane, 287
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2006, Numar persoane, 301
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2007, Numar persoane, 342
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2008, Numar persoane, 379
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2009, Numar persoane, 375
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2010, Numar persoane, 698
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2011, Numar persoane, 905
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2012, Numar persoane, 952
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2013, Numar persoane, 1019
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2014, Numar persoane, 936
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2015, Numar persoane, 1057
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2016, Numar persoane, 1012
Personal sanitar mediu, Proprietate privata, Total, Neamt, Anul 2017, Numar persoane, 1053
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 1997, Numar persoane, 173
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 1998, Numar persoane, 177
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 1999, Numar persoane, 151
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2000, Numar persoane, 154
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2001, Numar persoane, 168
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2002, Numar persoane, 168
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2003, Numar persoane, 169
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2004, Numar persoane, 174
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2005, Numar persoane, 460
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2006, Numar persoane, 476
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2007, Numar persoane, 518
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2008, Numar persoane, 542
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2009, Numar persoane, 549
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2010, Numar persoane, 663
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2011, Numar persoane, 928
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2012, Numar persoane, 1237
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2013, Numar persoane, 1330
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2014, Numar persoane, 1280
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2015, Numar persoane, 1768
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2016, Numar persoane, 1815
Personal sanitar mediu, Proprietate privata, Total, Suceava, Anul 2017, Numar persoane, 1883
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 1997, Numar persoane, 77
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 1998, Numar persoane, 79
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 1999, Numar persoane, 61
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2000, Numar persoane, 78
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2001, Numar persoane, 162
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2002, Numar persoane, 184
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2003, Numar persoane, 207
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2004, Numar persoane, 235
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2005, Numar persoane, 259
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2006, Numar persoane, 276
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2007, Numar persoane, 282
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2008, Numar persoane, 368
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2009, Numar persoane, 338
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2010, Numar persoane, 364
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2011, Numar persoane, 375
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2012, Numar persoane, 407
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2013, Numar persoane, 422
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2014, Numar persoane, 437
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2015, Numar persoane, 623
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2016, Numar persoane, 637
Personal sanitar mediu, Proprietate privata, Total, Vaslui, Anul 2017, Numar persoane, 703
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 1997, Numar persoane, 748
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 1998, Numar persoane, 812
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 1999, Numar persoane, 825
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2000, Numar persoane, 1055
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2001, Numar persoane, 1044
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2002, Numar persoane, 1083
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2003, Numar persoane, 1322
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2004, Numar persoane, 1486
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2005, Numar persoane, 1769
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2006, Numar persoane, 2071
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2007, Numar persoane, 2539
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2008, Numar persoane, 2715
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2009, Numar persoane, 3244
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2010, Numar persoane, 3824
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2011, Numar persoane, 4415
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2012, Numar persoane, 4589
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2013, Numar persoane, 5032
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2014, Numar persoane, 5225
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2015, Numar persoane, 5911
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2016, Numar persoane, 6069
Personal sanitar mediu, Proprietate privata, Total, Regiunea SUD-EST, Anul 2017, Numar persoane, 6368
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 1997, Numar persoane, 43
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 1998, Numar persoane, 106
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 1999, Numar persoane, 91
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2000, Numar persoane, 116
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2001, Numar persoane, 77
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2002, Numar persoane, 123
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2003, Numar persoane, 181
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2004, Numar persoane, 242
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2005, Numar persoane, 209
Personal sanitar mediu, Proprietate privata, Total, Braila, Anul 2006, Numar persoane, 253
