Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2000, Numar persoane, 283
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2001, Numar persoane, 367
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2002, Numar persoane, 301
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2003, Numar persoane, 387
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2004, Numar persoane, 478
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2005, Numar persoane, 528
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2006, Numar persoane, 599
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2007, Numar persoane, 718
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2008, Numar persoane, 791
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2009, Numar persoane, 991
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2010, Numar persoane, 1300
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2011, Numar persoane, 1669
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2012, Numar persoane, 1595
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2013, Numar persoane, 1756
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2014, Numar persoane, 1817
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2015, Numar persoane, 2275
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2016, Numar persoane, 2272
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-EST, Anul 2017, Numar persoane, 2285
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 1997, Numar persoane, 9
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 1998, Numar persoane, 2
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 1999, Numar persoane, 3
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2000, Numar persoane, 9
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2001, Numar persoane, 7
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2002, Numar persoane, 9
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2003, Numar persoane, 23
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2004, Numar persoane, 61
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2005, Numar persoane, 33
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2006, Numar persoane, 33
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2007, Numar persoane, 22
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2008, Numar persoane, 28
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2009, Numar persoane, 36
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2010, Numar persoane, 37
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2011, Numar persoane, 36
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2012, Numar persoane, 41
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2013, Numar persoane, 203
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2014, Numar persoane, 220
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2015, Numar persoane, 226
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2016, Numar persoane, 219
Medici (exclusiv stomatologi), Proprietate privata, Total, Braila, Anul 2017, Numar persoane, 233
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 1997, Numar persoane, 2
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 1998, Numar persoane, 1
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 1999, Numar persoane, 68
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2000, Numar persoane, 71
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2001, Numar persoane, 76
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2002, Numar persoane, 14
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2003, Numar persoane, 37
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2004, Numar persoane, 62
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2005, Numar persoane, 71
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2006, Numar persoane, 71
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2007, Numar persoane, 71
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2008, Numar persoane, 79
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2009, Numar persoane, 87
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2010, Numar persoane, 91
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2011, Numar persoane, 97
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2012, Numar persoane, 110
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2013, Numar persoane, 120
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2014, Numar persoane, 125
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2015, Numar persoane, 287
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2016, Numar persoane, 290
Medici (exclusiv stomatologi), Proprietate privata, Total, Buzau, Anul 2017, Numar persoane, 292
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 1997, Numar persoane, 25
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 1998, Numar persoane, 29
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 1999, Numar persoane, 56
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2000, Numar persoane, 121
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2001, Numar persoane, 180
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2002, Numar persoane, 182
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2003, Numar persoane, 194
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2004, Numar persoane, 202
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2005, Numar persoane, 267
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2006, Numar persoane, 286
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2007, Numar persoane, 387
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2008, Numar persoane, 438
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2009, Numar persoane, 630
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2010, Numar persoane, 949
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2011, Numar persoane, 1018
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2012, Numar persoane, 984
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2013, Numar persoane, 995
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2014, Numar persoane, 1012
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2015, Numar persoane, 1057
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2016, Numar persoane, 1087
Medici (exclusiv stomatologi), Proprietate privata, Total, Constanta, Anul 2017, Numar persoane, 1096
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 1998, Numar persoane, 1
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 1999, Numar persoane, 1
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2000, Numar persoane, 13
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2001, Numar persoane, 32
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2002, Numar persoane, 62
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2003, Numar persoane, 85
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2004, Numar persoane, 85
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2005, Numar persoane, 87
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2006, Numar persoane, 87
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2007, Numar persoane, 89
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2008, Numar persoane, 90
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2009, Numar persoane, 91
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2010, Numar persoane, 91
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2011, Numar persoane, 373
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2012, Numar persoane, 371
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2013, Numar persoane, 347
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2014, Numar persoane, 368
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2015, Numar persoane, 372
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2016, Numar persoane, 340
Medici (exclusiv stomatologi), Proprietate privata, Total, Galati, Anul 2017, Numar persoane, 332
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 1997, Numar persoane, 5
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 1998, Numar persoane, 7
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 1999, Numar persoane, 7
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2000, Numar persoane, 58
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2001, Numar persoane, 61
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2002, Numar persoane, 14
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2003, Numar persoane, 28
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2004, Numar persoane, 39
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2005, Numar persoane, 34
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2006, Numar persoane, 77
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2007, Numar persoane, 97
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2008, Numar persoane, 97
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2009, Numar persoane, 97
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2010, Numar persoane, 90
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2011, Numar persoane, 96
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2012, Numar persoane, 42
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2013, Numar persoane, 44
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2014, Numar persoane, 47
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2015, Numar persoane, 133
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2016, Numar persoane, 135
Medici (exclusiv stomatologi), Proprietate privata, Total, Tulcea, Anul 2017, Numar persoane, 127
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 1997, Numar persoane, 51
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 1998, Numar persoane, 56
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 1999, Numar persoane, 5
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2000, Numar persoane, 11
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2001, Numar persoane, 11
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2002, Numar persoane, 20
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2003, Numar persoane, 20
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2004, Numar persoane, 29
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2005, Numar persoane, 36
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2006, Numar persoane, 45
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2007, Numar persoane, 52
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2008, Numar persoane, 59
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2009, Numar persoane, 50
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2010, Numar persoane, 42
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2011, Numar persoane, 49
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2012, Numar persoane, 47
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2013, Numar persoane, 47
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2014, Numar persoane, 45
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2015, Numar persoane, 200
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2016, Numar persoane, 201
Medici (exclusiv stomatologi), Proprietate privata, Total, Vrancea, Anul 2017, Numar persoane, 205
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 1997, Numar persoane, 125
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 1998, Numar persoane, 570
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 1999, Numar persoane, 2502
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2000, Numar persoane, 1795
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2001, Numar persoane, 1971
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2002, Numar persoane, 2158
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2003, Numar persoane, 2201
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2004, Numar persoane, 2443
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2005, Numar persoane, 1827
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2006, Numar persoane, 1974
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2007, Numar persoane, 2313
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2008, Numar persoane, 2389
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2009, Numar persoane, 2701
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2010, Numar persoane, 3373
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2011, Numar persoane, 2954
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2012, Numar persoane, 3992
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2013, Numar persoane, 4417
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2014, Numar persoane, 4735
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2015, Numar persoane, 6846
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2016, Numar persoane, 7277
Medici (exclusiv stomatologi), Proprietate privata, Total, MACROREGIUNEA TREI, Anul 2017, Numar persoane, 7117
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 1997, Numar persoane, 13
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 1998, Numar persoane, 33
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 1999, Numar persoane, 60
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2000, Numar persoane, 390
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2001, Numar persoane, 454
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2002, Numar persoane, 499
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2003, Numar persoane, 320
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2004, Numar persoane, 486
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2005, Numar persoane, 518
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2006, Numar persoane, 523
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2007, Numar persoane, 550
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2008, Numar persoane, 591
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2009, Numar persoane, 615
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2010, Numar persoane, 766
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2011, Numar persoane, 932
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2012, Numar persoane, 984
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2013, Numar persoane, 1165
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2014, Numar persoane, 1179
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2015, Numar persoane, 2249
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2016, Numar persoane, 2283
Medici (exclusiv stomatologi), Proprietate privata, Total, Regiunea SUD-MUNTENIA, Anul 2017, Numar persoane, 2249
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 1998, Numar persoane, 3
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 1999, Numar persoane, 10
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2000, Numar persoane, 25
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2001, Numar persoane, 43
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2002, Numar persoane, 56
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2003, Numar persoane, 101
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2004, Numar persoane, 128
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2005, Numar persoane, 147
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2006, Numar persoane, 186
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2007, Numar persoane, 210
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2008, Numar persoane, 265
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2009, Numar persoane, 275
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2010, Numar persoane, 314
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2011, Numar persoane, 332
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2012, Numar persoane, 325
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2013, Numar persoane, 358
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2014, Numar persoane, 371
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2015, Numar persoane, 802
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2016, Numar persoane, 843
Medici (exclusiv stomatologi), Proprietate privata, Total, Arges, Anul 2017, Numar persoane, 814
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 1997, Numar persoane, 4
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 1998, Numar persoane, 5
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 1999, Numar persoane, 20
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2000, Numar persoane, 34
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2001, Numar persoane, 49
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2002, Numar persoane, 55
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2003, Numar persoane, 56
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2004, Numar persoane, 60
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2005, Numar persoane, 65
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2006, Numar persoane, 25
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2007, Numar persoane, 29
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2008, Numar persoane, 35
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2009, Numar persoane, 31
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2010, Numar persoane, 36
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2011, Numar persoane, 44
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2012, Numar persoane, 45
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2013, Numar persoane, 45
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2014, Numar persoane, 43
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2015, Numar persoane, 147
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2016, Numar persoane, 148
Medici (exclusiv stomatologi), Proprietate privata, Total, Calarasi, Anul 2017, Numar persoane, 136
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 1998, Numar persoane, 8
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 1999, Numar persoane, 8
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2000, Numar persoane, 20
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2001, Numar persoane, 20
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2002, Numar persoane, 36
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2003, Numar persoane, 37
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2004, Numar persoane, 42
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2005, Numar persoane, 45
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2006, Numar persoane, 59
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2007, Numar persoane, 61
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2008, Numar persoane, 46
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2009, Numar persoane, 66
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2010, Numar persoane, 77
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2011, Numar persoane, 289
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2012, Numar persoane, 273
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2013, Numar persoane, 275
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2014, Numar persoane, 277
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2015, Numar persoane, 278
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2016, Numar persoane, 285
Medici (exclusiv stomatologi), Proprietate privata, Total, Dambovita, Anul 2017, Numar persoane, 279
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 1997, Numar persoane, 6
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 1998, Numar persoane, 4
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 1999, Numar persoane, 1
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2000, Numar persoane, 1
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2001, Numar persoane, 1
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2002, Numar persoane, 2
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2003, Numar persoane, 8
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2004, Numar persoane, 22
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2005, Numar persoane, 19
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2006, Numar persoane, 6
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2007, Numar persoane, 5
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2008, Numar persoane, 6
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2009, Numar persoane, 10
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2010, Numar persoane, 8
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2011, Numar persoane, 12
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2012, Numar persoane, 13
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2013, Numar persoane, 25
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2014, Numar persoane, 22
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2015, Numar persoane, 145
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2016, Numar persoane, 143
Medici (exclusiv stomatologi), Proprietate privata, Total, Giurgiu, Anul 2017, Numar persoane, 143
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 1997, Numar persoane, 3
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 1998, Numar persoane, 3
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2004, Numar persoane, 4
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2005, Numar persoane, 25
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2006, Numar persoane, 28
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2007, Numar persoane, 28
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2008, Numar persoane, 10
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2009, Numar persoane, 10
Medici (exclusiv stomatologi), Proprietate privata, Total, Ialomita, Anul 2010, Numar persoane, 14
